Time Period,USD,AUD,CAD,EUR,BRL,CHF,DKK,GBP,CZK,HUF,JPY,KRW,ZAR,TWD,TRY,SGD,SEK,PLN,NZD,NOK,MXN
20000608,0.066519545,0.059444829,0.057977402,0.044019118,0.17306922,0.029061557,0.047553513,0.059444829,0.052297979,0.10897774,0.000101388,,0.10142274,0.042919151,0.36910195,0.02310159,0.038746795,0.17652693,0.063821118,0.062688528,0.14807633
20000609,0.066626413,0.05895217,0.058137232,0.043819746,0.16861329,0.029062713,0.048566366,0.05905167,0.05220078,0.10899396,0.000304163,,0.10205642,0.042921671,0.34961862,0.023414204,0.039380431,0.17686494,0.063428844,0.061483634,0.14810625
20000612,0.066632483,0.059255469,0.057831338,0.044428504,0.18414114,0.029165016,0.048569592,0.059852539,0.052507367,0.10810188,0.000506934,,0.10238103,0.042924192,0.34978453,0.023207053,0.039382553,0.17651336,0.063135902,0.062699277,0.14813618
20000613,0.066733318,0.059155955,0.057831338,0.043721349,0.18310012,0.028962722,0.049377445,0.060051556,0.052305462,0.10971356,0.000304163,,0.10346482,0.042924192,0.34978453,0.022479221,0.038750905,0.17631624,0.063334865,0.061791433,0.15454485
20000614,0.066430811,0.058956923,0.057831338,0.043923398,0.18364179,0.030580979,0.049377445,0.059354983,0.052305462,0.11051736,0.000506934,,0.10300077,0.042924192,0.35963209,0.022479221,0.039382553,0.17631624,0.063135902,0.063304468,0.15454485
20000615,0.066519545,0.059245867,0.05766698,0.043716119,0.1710718,0.030679536,0.047553513,0.059245867,0.052197053,0.11148808,0.000506933,,0.1031264,0.042919151,0.36910195,0.022477837,0.039378309,0.17623153,0.06322445,0.063999284,0.15447973
20000616,0.066323959,0.058554161,0.057671528,0.043819746,0.16811353,0.030377446,0.047758566,0.059250668,0.052503597,0.11050068,0.000506934,,0.10236671,0.042921671,0.3692867,0.022478529,0.039380431,0.17637239,0.063528306,0.064307398,0.15451228
20000619,0.066531648,0.059354983,0.057831338,0.043014152,0.18314243,0.031592281,0.047054723,0.059255469,0.052103552,0.11051736,0.000506934,,0.10160556,0.042924192,0.37930335,0.022479221,0.039382553,0.17690759,0.063832259,0.064010487,0.15454485
20000620,0.066430811,0.058956923,0.057831338,0.043216213,0.18264305,0.032401261,0.047862676,0.059354983,0.052709271,0.10850776,0.000506934,,0.10191595,0.042924192,0.38912706,0.024350616,0.038593239,0.17690759,0.063235384,0.064615613,0.15874871
20000621,0.066632483,0.058956923,0.057054017,0.043620323,0.17465017,0.032300143,0.048064657,0.059454496,0.053113067,0.10901019,0.000506934,,0.10176125,0.042924192,0.37930335,0.024261494,0.039067238,0.1764148,0.063832259,0.064313054,0.15874871
20000622,0.066721142,0.059146385,0.05751077,0.044221112,0.17456705,0.032903884,0.048563139,0.059345349,0.051894271,0.10955913,0.000506933,,0.100494,0.042919151,0.36910195,0.024438102,0.039378309,0.19664768,0.063721676,0.064301744,0.15868
20000623,0.066021496,0.05905167,0.057826765,0.044021769,0.16861329,0.031692032,0.047556607,0.059748147,0.052604534,0.10849168,0.000608318,,0.10112747,0.042921671,0.33977225,0.025329834,0.039222791,0.17637239,0.063627768,0.06450907,0.15871434
20000626,0.067035817,0.058956923,0.057676077,0.044327484,0.18414114,0.032906848,0.048064657,0.06025057,0.052608319,0.10971356,0.000709702,,0.10145085,0.042924192,0.34978453,0.026970085,0.038750905,0.17631624,0.063434346,0.064111344,0.15874871
20000627,0.066430811,0.059653519,0.057519819,0.044125443,0.18314243,0.032199022,0.047559701,0.059354983,0.052709271,0.10901019,0.000101388,,0.10083103,0.042924192,0.34978453,0.025152583,0.038909577,0.17661192,0.064031211,0.063506192,0.1712515
20000628,0.066733318,0.058857406,0.057364553,0.044125443,0.1814944,0.0312889,0.047862676,0.060151064,0.052406415,0.10850776,0.000709702,,0.10331014,0.042924192,0.34978453,0.02497435,0.039382553,0.17661192,0.063832259,0.063203606,0.1712515
20000629,0.066134277,0.058762611,0.057680627,0.044330173,0.16919104,0.031897048,0.04857282,0.059359802,0.052107266,0.10902642,0.000709702,,0.10193014,0.042926713,0.34995064,0.024886081,0.038752959,0.17665446,0.063141354,0.063209069,0.1712915
20000630,0.066039382,0.058866884,0.057373557,0.044433907,0.16822923,0.031999581,0.049586127,0.058966433,0.052514912,0.1011998,0.000912468,,0.10178955,0.042929235,0.34024302,0.024040319,0.039071416,0.17659837,0.06304729,0.063416328,0.17133153
20000703,0.066424778,0.059151169,0.058137232,0.043718733,0.18209844,0.031692032,0.049071212,0.059549158,0.051897955,0.10849168,0.001216604,,0.10081714,0.042921671,0.32005477,0.024245819,0.03906515,0.1764709,0.063826688,0.064105724,0.17121153
20000705,0.066110365,0.058942666,0.057506247,0.044420404,0.18250678,0.031487083,0.051083244,0.059241068,0.052092415,0.10845954,0.0012166,,0.10078938,0.042916631,0.29018757,0.024348181,0.039692402,0.17638606,0.063218985,0.06419529,0.14404407
20000706,0.06611634,0.058947417,0.057355554,0.044221112,0.16907403,0.032297287,0.048563139,0.059544309,0.049471726,0.10947985,0.001216602,,0.10142274,0.042919151,0.3001818,0.023992648,0.040483628,0.17652693,0.063323897,0.062688528,0.14407238
20000707,0.065819851,0.059449662,0.05720481,0.043516705,0.16811353,0.031489797,0.051292282,0.05905167,0.05220078,0.10630734,0.001115225,,0.10066247,0.042921671,0.30030423,0.024765636,0.03874885,0.17656941,0.063130452,0.062794752,0.1441007
20000710,0.065819851,0.059151169,0.057671528,0.043920758,0.18010162,0.032197603,0.052604534,0.059847641,0.052503597,0.10849168,0.001115225,,0.10143679,0.042921671,0.29041651,0.023726079,0.040328245,0.17666792,0.063627768,0.064206561,0.1441007
20000711,0.065719027,0.05895217,0.057360053,0.044122779,0.18010162,0.031489797,0.053109208,0.059250668,0.05230172,0.10849168,0.001622111,,0.10128213,0.042921671,0.29041651,0.023726079,0.040328245,0.17666792,0.063130452,0.063298989,0.13458208
20000712,0.065908794,0.058942666,0.056884471,0.043410533,0.18051201,0.03229586,0.052395147,0.059241068,0.052496057,0.10795753,0.00182485,,0.10187341,0.042916631,0.30005951,0.024348181,0.039218581,0.17668131,0.063020123,0.063993684,0.13453267
20000713,0.065813928,0.058449984,0.057355554,0.043211103,0.16957351,0.032903884,0.052096127,0.060141169,0.052499826,0.10847561,0.001622107,,0.10250701,0.042919151,0.2804136,0.024972643,0.040009789,0.17672386,0.063125003,0.063192683,0.13455737
20000714,0.065719027,0.058554161,0.057360053,0.044021769,0.16511461,0.032500935,0.051595121,0.058753167,0.051897955,0.10849168,0.001622111,,0.10159146,0.042921671,0.28052049,0.024973496,0.040328245,0.17676643,0.063229917,0.063198144,0.13458208
20000717,0.065920675,0.059151169,0.057360053,0.043819746,0.17910307,0.032096491,0.051393229,0.05905167,0.052402658,0.10899396,0.000811083,,0.10190176,0.042921671,0.28052049,0.024617148,0.040328245,0.17676643,0.063627768,0.063198144,0.13458208
20000718,0.065719027,0.058554161,0.057049565,0.043920758,0.17760511,0.030680825,0.051797011,0.059549158,0.05220078,0.10949622,0.000811083,,0.10190176,0.042921671,0.28052049,0.024349804,0.040170618,0.17666792,0.063229917,0.063198144,0.13458208
20000719,0.065908794,0.058445312,0.057040665,0.044117453,0.18001326,0.032801314,0.05007398,0.059539461,0.052395147,0.10845954,0.000709699,,0.1023381,0.042916631,0.28030681,0.024348181,0.040166203,0.17648448,0.06411382,0.06419529,0.13813795
20000720,0.065914734,0.058449984,0.057355554,0.044019118,0.16307863,0.032600589,0.048765053,0.059842743,0.052096127,0.10897774,0.0007097,,0.1023524,0.042919151,0.27051663,0.02486867,0.04032602,0.17652693,0.064218879,0.06329351,0.13816399
20000721,0.065920675,0.058355151,0.057049565,0.044021769,0.1616149,0.031995377,0.050383713,0.059648653,0.052503597,0.10849168,0.000709701,,0.10267601,0.042921671,0.27061614,0.024557672,0.040011979,0.17656941,0.063528306,0.063803205,0.13819004
20000724,0.066223139,0.058847037,0.057360053,0.044122779,0.17510807,0.029163852,0.050383713,0.059549158,0.052402658,0.10969712,0.000709701,,0.10174711,0.042921671,0.27061614,0.024528034,0.040011979,0.17656941,0.063627768,0.063904045,0.13819004
20000725,0.066223139,0.058255645,0.057360053,0.044122779,0.17460859,0.031388679,0.050383713,0.059549158,0.051897955,0.10849168,0.000709701,,0.10329556,0.042921671,0.26070345,0.024349804,0.040328245,0.17656941,0.064224519,0.064004885,0.13658663
20000726,0.065808007,0.059340533,0.057195861,0.044319421,0.17502453,0.032194766,0.050376769,0.058843197,0.052496057,0.10896153,0.000709699,,0.10450474,0.042916631,0.26051878,0.025417173,0.040323795,0.17648448,0.063417844,0.064699289,0.13653574
20000727,0.066217143,0.059046901,0.057355554,0.044322109,0.16257888,0.029364946,0.050582122,0.058947417,0.051894271,0.10947985,0.0007097,,0.1048298,0.042919151,0.26061107,0.025596259,0.039378309,0.17652693,0.063230037,0.065713122,0.13656118
20000728,0.066223139,0.059648653,0.057049565,0.044324796,0.1601147,0.032096491,0.050282756,0.059250668,0.052503597,0.10901211,0.000709701,,0.10422533,0.042921671,0.25078241,0.024453788,0.040328245,0.17656941,0.063926147,0.064307398,0.13658663
20000731,0.065719027,0.059350165,0.056738074,0.044122779,0.17360959,0.030680825,0.049071212,0.059549158,0.051897955,0.10899396,0.000709701,,0.10422533,0.042921671,0.25078241,0.024887978,0.04048587,0.17666792,0.064423429,0.065114064,0.13658663
20000801,0.066223139,0.058554161,0.057049565,0.044122779,0.17311006,0.031894263,0.050585622,0.059847641,0.052402658,0.10899396,0.000709701,,0.10391509,0.042921671,0.26070345,0.024884385,0.039696714,0.1764709,0.064323974,0.064912403,0.13658663
20000802,0.066205156,0.060727911,0.057036216,0.044316734,0.17348644,0.031081351,0.049465032,0.058440642,0.052492288,0.10852272,0.000709699,,0.10387087,0.042914111,0.25052612,0.024451333,0.040479143,0.17634368,0.064903408,0.065197453,0.13651031
20000803,0.066211149,0.060931857,0.056884471,0.044117453,0.16204329,0.031082674,0.049771183,0.058246365,0.053202397,0.10797291,0.000709699,,0.1038856,0.042916631,0.25061147,0.024348181,0.039692402,0.17638606,0.064412082,0.065707219,0.14914682
20000804,0.065914734,0.060737998,0.056888897,0.044019118,0.15907994,0.030982882,0.049067918,0.058947417,0.052600749,0.10902184,0.0007097,,0.1042105,0.042919151,0.26061107,0.023992648,0.040483628,0.17623153,0.064616627,0.065612315,0.14917716
20000807,0.065517376,0.060643558,0.056893323,0.044223788,0.17161133,0.030883073,0.048263447,0.059549158,0.052604534,0.10648233,0.000608318,,0.10252136,0.042921671,0.26070345,0.023726079,0.040011979,0.1764709,0.063627768,0.066223139,0.14920752
20000808,0.065819851,0.060643558,0.057049565,0.043516705,0.17345973,0.030478574,0.048768306,0.059449662,0.052503597,0.10597993,0.000608318,,0.10391509,0.042921671,0.26070345,0.023726079,0.040011979,0.17656941,0.064323974,0.065618202,0.15331141
20000809,0.065707219,0.060335138,0.05672927,0.044016467,0.16404139,0.030880463,0.049064625,0.059340533,0.052395147,0.10645137,0.001013842,,0.10496932,0.042916631,0.25061147,0.023724538,0.040007598,0.17648448,0.064014397,0.068226641,0.15324733
20000810,0.066015537,0.061334796,0.05751077,0.043716119,0.15307929,0.029870575,0.04826026,0.058847932,0.051894271,0.10596459,0.001824854,,0.10405493,0.042919151,0.23084267,0.023725308,0.040009789,0.17623153,0.062826654,0.067325911,0.15327936
20000811,0.066021496,0.060643558,0.056582823,0.045233832,0.14960797,0.030377446,0.049071212,0.05905167,0.052503597,0.10597993,0.002433082,,0.10561886,0.042921671,0.26070345,0.023726079,0.039854348,0.17617536,0.063314143,0.068239371,0.15331141
20000814,0.066021496,0.060743044,0.05720481,0.045738823,0.1631149,0.030579699,0.049576038,0.059250668,0.052907341,0.10597993,0.002534449,,0.10453458,0.042921671,0.26070345,0.024260688,0.040011979,0.17617536,0.064721788,0.067533729,0.15331141
20000815,0.065920675,0.060444584,0.057049565,0.045637826,0.16349487,0.030984196,0.048061496,0.059847641,0.05230172,0.10547752,0.002433082,,0.10484481,0.042921671,0.26070345,0.025508049,0.03874885,0.19398116,0.064423429,0.067634538,0.15761395
20000816,0.066110365,0.060832406,0.05672927,0.046338906,0.1635419,0.031588183,0.049569315,0.058246365,0.052697873,0.10645137,0.002838525,,0.10481479,0.042916631,0.28030681,0.025595362,0.039376187,0.17628764,0.062920691,0.067319715,0.15754623
20000817,0.066015537,0.061334796,0.057200335,0.046543798,0.15307929,0.03148844,0.05007741,0.059146385,0.053004432,0.10646685,0.002939899,,0.10467423,0.042919151,0.2804136,0.024764796,0.039378309,0.17662539,0.063821118,0.067527494,0.15758008
20000818,0.066122318,0.060643558,0.057515294,0.046445772,0.15060902,0.031995377,0.049071212,0.058355151,0.052604534,0.10597993,0.002939911,,0.10422533,0.042921671,0.28052049,0.024973496,0.039380431,0.17735748,0.062832052,0.067735346,0.15761395
20000821,0.065920675,0.060743044,0.057360053,0.046546761,0.1641148,0.031590915,0.049475074,0.058554161,0.052604534,0.10648233,0.002939911,,0.10484481,0.042921671,0.28052049,0.024973496,0.03906515,0.17765299,0.063627768,0.067936958,0.15761395
20000822,0.065618202,0.061638378,0.056893323,0.04664775,0.16361486,0.031590915,0.050585622,0.059449662,0.052604534,0.10648233,0.003041274,,0.10530865,0.042921671,0.27061614,0.024973496,0.039696714,0.17765299,0.063826688,0.067735346,0.15571302
20000823,0.066110365,0.060931857,0.057506247,0.046641797,0.1635419,0.031588183,0.051083244,0.058743727,0.052697873,0.10544714,0.002939887,,0.10512385,0.042916631,0.28030681,0.024971789,0.038744741,0.17766542,0.064014397,0.068226641,0.15564692
20000824,0.065914734,0.060936935,0.05766698,0.046947694,0.15407962,0.032398388,0.051086813,0.059444829,0.051692411,0.10596459,0.002939899,,0.1048298,0.042919151,0.29030198,0.024972643,0.038746795,0.17544377,0.063721676,0.068233005,0.15567996
20000825,0.065618202,0.060842529,0.056893323,0.048162472,0.1511095,0.032096491,0.051292282,0.059449662,0.052705471,0.10615499,0.002939911,,0.10484481,0.042921671,0.31018365,0.024973496,0.039380431,0.17578129,0.063229917,0.067936958,0.15571302
20000828,0.065517376,0.061837332,0.057360053,0.047859543,0.16561448,0.031692032,0.051090383,0.059449662,0.052402658,0.10521564,0.002939911,,0.10453458,0.042921671,0.32005477,0.024973496,0.039380431,0.17696345,0.063804168,0.068037763,0.15571302
20000829,0.065416549,0.060942013,0.057360053,0.047354644,0.16611434,0.031590915,0.051595121,0.059449662,0.052604534,0.10648233,0.003041274,,0.10376046,0.042921671,0.34961862,0.024973496,0.039380431,0.18110007,0.06293152,0.067836152,0.1512096
20000830,0.065926617,0.062041546,0.057364553,0.047660694,0.16565189,0.032704616,0.051598763,0.059852539,0.053012119,0.10700033,0.003548094,,0.1053238,0.042924192,0.54426499,0.02497435,0.039382553,0.18341058,0.063732782,0.067741619,0.15124079
20000831,0.065730841,0.061051689,0.056902179,0.047057753,0.15467758,0.031593647,0.051602405,0.059857439,0.053015963,0.10782019,0.003548111,,0.1062691,0.042926713,0.34008591,0.024975204,0.039384676,0.18946675,0.063439849,0.068352948,0.15127201
20000901,0.066122318,0.061737856,0.05720481,0.04624379,0.16536455,0.030883073,0.052402658,0.059350165,0.052503597,0.10597993,0.003548077,,0.10592807,0.042921671,0.32991764,0.024795273,0.039222791,0.18966417,0.063727228,0.068037763,0.1512096
20000905,0.066128297,0.061643574,0.057209286,0.046852727,0.1651518,0.032097901,0.052305462,0.060151064,0.054627181,0.10599527,0.003446734,,0.10501449,0.042924192,0.31031437,0.024454607,0.038750905,0.1897132,0.063832259,0.067943269,0.14743502
20000906,0.066027457,0.060847591,0.057676077,0.046751728,0.16565189,0.033109076,0.051598763,0.05975303,0.052204508,0.10735753,0.003446734,,0.10346482,0.042924192,0.32019391,0.024662487,0.039067238,0.18981165,0.063533825,0.068044093,0.14743502
20000907,0.066015537,0.061334796,0.05751077,0.047048666,0.16520662,0.032802787,0.053609929,0.059245867,0.052701671,0.10696906,0.003446701,,0.10328099,0.042919151,0.3199158,0.024506954,0.039220686,0.19000857,0.063622232,0.068233005,0.14737573
20000908,0.065920675,0.061339941,0.057049565,0.046849724,0.1601147,0.03320868,0.05361386,0.05905167,0.053008275,0.10748705,0.003446718,,0.10360583,0.042921671,0.32005477,0.024706161,0.03874885,0.19005777,0.063203643,0.068138567,0.14740537
20000911,0.065926617,0.060648588,0.057364553,0.046953725,0.1651518,0.032401261,0.053113067,0.059852539,0.052305462,0.10700033,0.003446734,,0.10331014,0.042924192,0.33006545,0.02497435,0.038909577,0.19020545,0.063533825,0.06844738,0.14743502
20000912,0.066329974,0.061743069,0.057364553,0.046852727,0.16615198,0.031895655,0.056141107,0.059354983,0.053113067,0.10700033,0.003446734,,0.10424017,0.042924192,0.33006545,0.02497435,0.039067238,0.19050079,0.064031211,0.06895147,0.14743502
20000913,0.066128297,0.061046592,0.05689775,0.046852727,0.16565189,0.032603499,0.058663899,0.060051556,0.052002596,0.10750283,0.003446734,,0.10408451,0.042924192,0.33006545,0.025593861,0.038750905,0.19059924,0.064727517,0.0691531,0.14743502
20000914,0.066217143,0.062130478,0.056733672,0.046543798,0.16607673,0.03128622,0.058150131,0.059046901,0.052903513,0.10797345,0.003446701,,0.10374576,0.042919151,0.35928167,0.025720978,0.038746795,0.1905003,0.062926105,0.069240802,0.15117842
20000915,0.066323959,0.061638378,0.056893323,0.04664775,0.16696404,0.03118644,0.062895601,0.059847641,0.052099839,0.10864454,0.003446718,,0.10391509,0.042921671,0.34961862,0.025240826,0.038907506,0.19054975,0.063428844,0.069348152,0.1512096
20000918,0.06562409,0.061245589,0.057054017,0.046650727,0.16765208,0.031592281,0.064212199,0.059155955,0.052305462,0.1080053,0.003345373,,0.10362049,0.042924192,0.3694717,0.02497435,0.039382553,0.1903039,0.063235384,0.069657161,0.15124079
20000919,0.066128297,0.062240527,0.057519819,0.046650727,0.16740208,0.032300143,0.064716465,0.059354983,0.051194918,0.10700033,0.003345373,,0.1028451,0.042924192,0.39894285,0.02497435,0.039067238,0.18518352,0.064130686,0.069253914,0.15614649
20000920,0.065926617,0.062439505,0.05689775,0.046852727,0.16765208,0.032097901,0.062194928,0.059155955,0.052204508,0.10750283,0.003244012,,0.10346482,0.042924192,0.39894285,0.02497435,0.03969887,0.1860699,0.063931736,0.070362812,0.15614649
20000921,0.066015537,0.061931563,0.057200335,0.046341843,0.16668224,0.032095081,0.06117593,0.059842743,0.05159148,0.10847561,0.003548059,,0.10359117,0.042919151,0.4180769,0.024972643,0.039378309,0.1858772,0.062826654,0.070450042,0.15608001
20000922,0.066424778,0.0615389,0.056893323,0.046849724,0.16661417,0.032602044,0.061281911,0.059648653,0.051998897,0.10949622,0.003953503,,0.10298628,0.042921671,0.42809455,0.024973496,0.039380431,0.18661331,0.061737856,0.070759175,0.15611324
20000925,0.066229136,0.061345087,0.057054017,0.047559701,0.166402,0.032906848,0.059672868,0.058956923,0.052608319,0.10901019,0.003750811,,0.10392984,0.042924192,0.44790334,0.02497435,0.039382553,0.18744857,0.063832259,0.070967622,0.15614649
